FEMALE,80,VOCATIONAL/GRAMMAR,WIDOWED,MIXED,ONE CAN`T BE TOO CAREFUL,0,NO,NO,NO,NONE,158,65,>1K
FEMALE,39,PRIMARY/NO EDUCATION,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,4,YES,NO,NO,NONE,170,56,>1K
MALE,38,VOCATIONAL/GRAMMAR,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,5,NO,YES,NO,PASSIVE,180,86,>1K
MALE,29,VOCATIONAL/GRAMMAR,SINGLE,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,0,NO,NO,YES,NONE,170,65,<=1K
FEMALE,59,VOCATIONAL/GRAMMAR,MARRIED,UNHAPPY,ONE CAN`T BE TOO CAREFUL,8,NO,NO,NO,NONE,168,82,>1K
MALE,39,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,2,YES,NO,NO,NONE,168,60,>1K
MALE,32,POST-SECONDARY OR HIGHER,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,6,YES,NO,NO,ACTIVE,182,70,<=1K
FEMALE,32,POST-SECONDARY OR HIGHER,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,15,NO,NO,NO,PASSIVE,164,57,>1K
FEMALE,51,VOCATIONAL/GRAMMAR,DIVORCED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,6,YES,NO,NO,NONE,160,82,>1K
MALE,35,VOCATIONAL/GRAMMAR,SINGLE,PLEASED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,PASSIVE,176,73,>1K
MALE,78,PRIMARY/NO EDUCATION,WIDOWED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,2,YES,NO,NO,NONE,174,82,>1K
FEMALE,31,POST-SECONDARY OR HIGHER,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,ACTIVE,176,72,<=1K
MALE,64,VOCATIONAL/GRAMMAR,MARRIED,PLEASED,IT`S DIFFICULT TO TELL,10,NO,NO,NO,NONE,165,80,>1K
FEMALE,21,SECONDARY,SINGLE,PLEASED,IT`S DIFFICULT TO TELL,5,NO,NO,NO,ACTIVE,165,55,<=1K
MALE,41,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,8,NO,NO,NO,NONE,182,90,>1K
MALE,80,VOCATIONAL/GRAMMAR,WIDOWED,MIXED,ONE CAN`T BE TOO CAREFUL,15,NO,NO,NO,NONE,168,75,>1K
MALE,37,POST-SECONDARY OR HIGHER,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,ACTIVE,183,99,>1K
FEMALE,73,POST-SECONDARY OR HIGHER,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,12,NO,NO,NO,PASSIVE,160,70,>1K
MALE,18,VOCATIONAL/GRAMMAR,SINGLE,MIXED,ONE CAN`T BE TOO CAREFUL,3,NO,NO,NO,ACTIVE,187,70,<=1K
FEMALE,25,SECONDARY,SINGLE,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,10,NO,NO,NO,ACTIVE,178,80,<=1K
MALE,28,POST-SECONDARY OR HIGHER,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,2,YES,NO,YES,ACTIVE,178,90,>1K
MALE,68,PRIMARY/NO EDUCATION,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,10,YES,NO,NO,NONE,153,50,<=1K
FEMALE,34,SECONDARY,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,10,YES,YES,NO,ACTIVE,169,60,>1K
MALE,49,SECONDARY,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,5,YES,NO,NO,NONE,172,102,<=1K
FEMALE,53,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,4,NO,NO,NO,NONE,164,70,<=1K
FEMALE,50,SECONDARY,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,NONE,158,85,<=1K
FEMALE,33,POST-SECONDARY OR HIGHER,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,6,NO,NO,NO,NONE,155,48,<=1K
FEMALE,20,SECONDARY,SINGLE,PLEASED,ONE CAN`T BE TOO CAREFUL,5,YES,NO,YES,ACTIVE,171,63,<=1K
FEMALE,33,POST-SECONDARY OR HIGHER,MARRIED,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,5,NO,NO,NO,PASSIVE,168,63,<=1K
MALE,34,POST-SECONDARY OR HIGHER,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,3,NO,NO,NO,ACTIVE,182,99,>1K
FEMALE,34,SECONDARY,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,17,NO,NO,NO,PASSIVE,164,55,>1K
FEMALE,70,SECONDARY,MARRIED,MOSTLY DISSATISFIED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,NONE,158,70,<=1K
MALE,54,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY DISSATISFIED,ONE CAN`T BE TOO CAREFUL,1,YES,YES,NO,NONE,179,78,<=1K
MALE,58,SECONDARY,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,8,NO,NO,NO,NONE,165,75,>1K
MALE,23,SECONDARY,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,1,NO,NO,NO,ACTIVE,187,90,<=1K
MALE,81,PRIMARY/NO EDUCATION,WIDOWED,MOSTLY DISSATISFIED,ONE CAN`T BE TOO CAREFUL,6,NO,NO,NO,NONE,170,78,>1K
FEMALE,60,VOCATIONAL/GRAMMAR,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,NONE,165,85,>1K
MALE,56,POST-SECONDARY OR HIGHER,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,4,YES,NO,NO,NONE,170,75,>1K
MALE,40,VOCATIONAL/GRAMMAR,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,1,YES,NO,NO,NONE,193,80,>1K
FEMALE,35,POST-SECONDARY OR HIGHER,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,64,YES,NO,NO,PASSIVE,170,80,<=1K
MALE,52,VOCATIONAL/GRAMMAR,DIVORCED,MOSTLY DISSATISFIED,ONE CAN`T BE TOO CAREFUL,0,YES,NO,NO,NONE,169,70,<=1K
MALE,60,PRIMARY/NO EDUCATION,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,5,YES,NO,NO,NONE,169,65,>1K
FEMALE,23,POST-SECONDARY OR HIGHER,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,ACTIVE,165,70,<=1K
FEMALE,52,SECONDARY,WIDOWED,MIXED,ONE CAN`T BE TOO CAREFUL,20,NO,NO,YES,NONE,170,63,>1K
MALE,48,VOCATIONAL/GRAMMAR,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,25,NO,YES,NO,PASSIVE,170,76,>1K
MALE,33,POST-SECONDARY OR HIGHER,MARRIED,PLEASED,MOST PEOPLE CAN BE TRUSTED,3,NO,NO,NO,ACTIVE,175,67,>1K
MALE,58,VOCATIONAL/GRAMMAR,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,1,YES,NO,YES,NONE,172,130,<=1K
FEMALE,49,VOCATIONAL/GRAMMAR,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,NONE,156,77,<=1K
FEMALE,24,SECONDARY,SINGLE,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,5,NO,NO,YES,ACTIVE,161,50,>1K
FEMALE,59,SECONDARY,WIDOWED,MOSTLY DISSATISFIED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,NONE,170,85,>1K
FEMALE,18,VOCATIONAL/GRAMMAR,SINGLE,PLEASED,MOST PEOPLE CAN BE TRUSTED,12,NO,NO,NO,ACTIVE,154,45,<=1K
FEMALE,52,SECONDARY,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,3,YES,NO,NO,PASSIVE,167,83,>1K
FEMALE,43,POST-SECONDARY OR HIGHER,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,5,YES,NO,NO,NONE,170,66,>1K
FEMALE,42,POST-SECONDARY OR HIGHER,DIVORCED,TERRIBLE,ONE CAN`T BE TOO CAREFUL,6,YES,YES,NO,ACTIVE,176,56,<=1K
FEMALE,23,SECONDARY,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,ACTIVE,168,60,>1K
MALE,50,VOCATIONAL/GRAMMAR,SINGLE,MOSTLY DISSATISFIED,ONE CAN`T BE TOO CAREFUL,2,YES,NO,NO,NONE,183,95,<=1K
MALE,53,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,1,YES,NO,YES,NONE,180,100,<=1K
MALE,41,VOCATIONAL/GRAMMAR,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,NONE,173,80,>1K
MALE,66,PRIMARY/NO EDUCATION,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,7,NO,NO,NO,NONE,176,82,>1K
FEMALE,18,VOCATIONAL/GRAMMAR,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,YES,ACTIVE,176,50,<=1K
FEMALE,84,POST-SECONDARY OR HIGHER,SINGLE,DELIGHTED,MOST PEOPLE CAN BE TRUSTED,20,YES,NO,NO,NONE,145,55,>1K
FEMALE,32,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,2,YES,NO,NO,PASSIVE,165,63,<=1K
MALE,35,VOCATIONAL/GRAMMAR,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,2,NO,YES,YES,NONE,170,74,>1K
FEMALE,37,POST-SECONDARY OR HIGHER,MARRIED,DELIGHTED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,ACTIVE,162,60,>1K
FEMALE,17,VOCATIONAL/GRAMMAR,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,8,NO,NO,NO,ACTIVE,170,57,<=1K
FEMALE,35,POST-SECONDARY OR HIGHER,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,4,NO,NO,NO,PASSIVE,164,64,>1K
FEMALE,17,PRIMARY/NO EDUCATION,SINGLE,PLEASED,ONE CAN`T BE TOO CAREFUL,4,NO,NO,NO,PASSIVE,170,54,<=1K
MALE,58,VOCATIONAL/GRAMMAR,MARRIED,PLEASED,MOST PEOPLE CAN BE TRUSTED,21,NO,NO,NO,NONE,175,130,>1K
FEMALE,58,PRIMARY/NO EDUCATION,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,NONE,176,94,<=1K
FEMALE,70,PRIMARY/NO EDUCATION,WIDOWED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,NONE,150,83,<=1K
FEMALE,58,PRIMARY/NO EDUCATION,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,5,YES,NO,NO,NONE,161,90,>1K
FEMALE,70,VOCATIONAL/GRAMMAR,WIDOWED,MOSTLY DISSATISFIED,MOST PEOPLE CAN BE TRUSTED,26,NO,NO,NO,NONE,173,98,>1K
MALE,73,VOCATIONAL/GRAMMAR,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,NONE,176,75,<=1K
FEMALE,20,SECONDARY,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,ACTIVE,168,60,<=1K
FEMALE,86,PRIMARY/NO EDUCATION,WIDOWED,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,4,NO,NO,NO,NONE,164,70,>1K
MALE,16,VOCATIONAL/GRAMMAR,SINGLE,DELIGHTED,IT`S DIFFICULT TO TELL,20,NO,NO,NO,ACTIVE,170,65,<=1K
MALE,41,VOCATIONAL/GRAMMAR,MARRIED,PLEASED,MOST PEOPLE CAN BE TRUSTED,5,NO,NO,NO,NONE,172,85,>1K
FEMALE,47,SECONDARY,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,PASSIVE,158,67,<=1K
FEMALE,32,VOCATIONAL/GRAMMAR,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,7,NO,NO,NO,NONE,155,54,<=1K
FEMALE,30,SECONDARY,SINGLE,MIXED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,NONE,166,60,>1K
MALE,80,POST-SECONDARY OR HIGHER,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,NONE,172,85,>1K
FEMALE,18,VOCATIONAL/GRAMMAR,SINGLE,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,10,NO,YES,NO,ACTIVE,173,57,<=1K
FEMALE,22,SECONDARY,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,PASSIVE,164,65,<=1K
MALE,24,SECONDARY,SINGLE,MOSTLY DISSATISFIED,ONE CAN`T BE TOO CAREFUL,6,YES,NO,NO,PASSIVE,147,64,>1K
FEMALE,55,VOCATIONAL/GRAMMAR,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,NONE,165,60,<=1K
MALE,35,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,YES,NONE,170,80,>1K
FEMALE,61,VOCATIONAL/GRAMMAR,MARRIED,PLEASED,IT`S DIFFICULT TO TELL,30,YES,NO,NO,NONE,172,110,<=1K
FEMALE,39,SECONDARY,MARRIED,PLEASED,MOST PEOPLE CAN BE TRUSTED,10,NO,NO,NO,ACTIVE,168,66,<=1K
MALE,63,POST-SECONDARY OR HIGHER,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,5,YES,NO,NO,ACTIVE,180,89,>1K
FEMALE,38,SECONDARY,MARRIED,MOSTLY DISSATISFIED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,NONE,164,52,<=1K
MALE,22,SECONDARY,SINGLE,PLEASED,ONE CAN`T BE TOO CAREFUL,8,NO,NO,NO,ACTIVE,176,86,<=1K
MALE,24,SECONDARY,SINGLE,MIXED,ONE CAN`T BE TOO CAREFUL,15,YES,NO,YES,PASSIVE,175,74,<=1K
MALE,57,VOCATIONAL/GRAMMAR,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,7,NO,NO,NO,NONE,167,105,>1K
FEMALE,26,POST-SECONDARY OR HIGHER,SINGLE,PLEASED,ONE CAN`T BE TOO CAREFUL,3,NO,NO,NO,NONE,168,65,>1K
MALE,22,VOCATIONAL/GRAMMAR,SINGLE,MIXED,ONE CAN`T BE TOO CAREFUL,3,YES,NO,NO,NONE,184,67,<=1K
FEMALE,22,SECONDARY,SINGLE,PLEASED,ONE CAN`T BE TOO CAREFUL,10,YES,NO,NO,ACTIVE,167,59,>1K
MALE,74,PRIMARY/NO EDUCATION,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,8,NO,NO,NO,NONE,176,72,<=1K
MALE,61,POST-SECONDARY OR HIGHER,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,5,YES,NO,NO,NONE,166,60,>1K
MALE,27,POST-SECONDARY OR HIGHER,MARRIED,PLEASED,MOST PEOPLE CAN BE TRUSTED,8,NO,YES,NO,PASSIVE,190,80,>1K
MALE,71,SECONDARY,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,8,NO,NO,NO,NONE,184,90,<=1K
FEMALE,38,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY DISSATISFIED,ONE CAN`T BE TOO CAREFUL,10,YES,NO,NO,NONE,152,74,>1K
MALE,33,VOCATIONAL/GRAMMAR,SINGLE,PLEASED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,NONE,178,80,<=1K
MALE,54,VOCATIONAL/GRAMMAR,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,NONE,160,78,>1K
FEMALE,22,SECONDARY,SINGLE,PLEASED,ONE CAN`T BE TOO CAREFUL,0,NO,NO,NO,ACTIVE,164,53,<=1K
FEMALE,90,PRIMARY/NO EDUCATION,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,8,NO,NO,NO,NONE,170,65,<=1K
MALE,50,SECONDARY,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,15,YES,NO,NO,NONE,170,115,>1K
FEMALE,63,SECONDARY,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,7,YES,NO,NO,NONE,150,58,>1K
MALE,20,SECONDARY,SINGLE,PLEASED,ONE CAN`T BE TOO CAREFUL,20,YES,YES,NO,ACTIVE,182,80,>1K
FEMALE,55,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,NONE,163,65,<=1K
FEMALE,28,POST-SECONDARY OR HIGHER,MARRIED,PLEASED,MOST PEOPLE CAN BE TRUSTED,2,NO,NO,NO,ACTIVE,165,50,>1K
MALE,64,SECONDARY,MARRIED,PLEASED,MOST PEOPLE CAN BE TRUSTED,20,NO,NO,NO,PASSIVE,176,95,>1K
FEMALE,34,POST-SECONDARY OR HIGHER,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,4,NO,NO,YES,PASSIVE,170,59,<=1K
FEMALE,52,VOCATIONAL/GRAMMAR,WIDOWED,MOSTLY DISSATISFIED,ONE CAN`T BE TOO CAREFUL,0,NO,NO,NO,NONE,164,75,>1K
FEMALE,58,PRIMARY/NO EDUCATION,DIVORCED,MIXED,MOST PEOPLE CAN BE TRUSTED,20,NO,NO,NO,NONE,164,80,>1K
MALE,49,SECONDARY,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,ACTIVE,182,71,>1K
MALE,60,VOCATIONAL/GRAMMAR,DIVORCED,MOSTLY DISSATISFIED,IT`S DIFFICULT TO TELL,2,NO,NO,NO,NONE,160,69,<=1K
FEMALE,75,POST-SECONDARY OR HIGHER,WIDOWED,PLEASED,ONE CAN`T BE TOO CAREFUL,15,NO,NO,NO,NONE,154,72,>1K
MALE,26,SECONDARY,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,20,NO,YES,NO,PASSIVE,176,74,>1K
FEMALE,35,VOCATIONAL/GRAMMAR,MARRIED,MIXED,MOST PEOPLE CAN BE TRUSTED,2,NO,NO,NO,NONE,166,81,<=1K
MALE,69,SECONDARY,SINGLE,MOSTLY DISSATISFIED,ONE CAN`T BE TOO CAREFUL,4,YES,YES,YES,PASSIVE,170,80,>1K
FEMALE,52,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,2,YES,NO,NO,NONE,160,52,<=1K
MALE,25,POST-SECONDARY OR HIGHER,SINGLE,PLEASED,MOST PEOPLE CAN BE TRUSTED,6,NO,NO,NO,ACTIVE,175,78,>1K
FEMALE,57,PRIMARY/NO EDUCATION,MARRIED,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,10,NO,NO,NO,NONE,155,57,>1K
FEMALE,74,SECONDARY,WIDOWED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,4,NO,NO,NO,NONE,160,90,>1K
MALE,55,VOCATIONAL/GRAMMAR,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,5,YES,NO,NO,NONE,170,80,>1K
MALE,62,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,5,YES,NO,YES,NONE,178,80,>1K
MALE,69,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,NONE,176,80,>1K
MALE,21,VOCATIONAL/GRAMMAR,SINGLE,MIXED,IT`S DIFFICULT TO TELL,10,NO,NO,NO,NONE,183,86,<=1K
MALE,85,PRIMARY/NO EDUCATION,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,3,NO,NO,NO,NONE,170,90,>1K
MALE,30,POST-SECONDARY OR HIGHER,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,5,YES,YES,NO,ACTIVE,175,79,>1K
MALE,60,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,20,NO,NO,NO,NONE,176,70,>1K
FEMALE,50,PRIMARY/NO EDUCATION,MARRIED,PLEASED,MOST PEOPLE CAN BE TRUSTED,17,YES,NO,NO,NONE,150,45,<=1K
MALE,55,SECONDARY,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,10,YES,NO,NO,NONE,166,64,<=1K
FEMALE,73,PRIMARY/NO EDUCATION,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,1,NO,NO,NO,NONE,163,84,>1K
FEMALE,75,SECONDARY,WIDOWED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,NONE,164,66,>1K
MALE,33,PRIMARY/NO EDUCATION,MARRIED,MOSTLY DISSATISFIED,IT`S DIFFICULT TO TELL,0,YES,YES,NO,NONE,178,83,<=1K
FEMALE,86,PRIMARY/NO EDUCATION,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,NONE,148,43,<=1K
MALE,46,POST-SECONDARY OR HIGHER,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,10,YES,NO,NO,NONE,187,85,<=1K
FEMALE,56,PRIMARY/NO EDUCATION,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,0,NO,NO,NO,NONE,164,73,<=1K
FEMALE,38,POST-SECONDARY OR HIGHER,MARRIED,DELIGHTED,MOST PEOPLE CAN BE TRUSTED,3,NO,NO,NO,NONE,160,56,>1K
FEMALE,25,POST-SECONDARY OR HIGHER,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,3,NO,NO,NO,PASSIVE,169,65,>1K
FEMALE,19,VOCATIONAL/GRAMMAR,SINGLE,PLEASED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,ACTIVE,162,65,<=1K
MALE,27,POST-SECONDARY OR HIGHER,SINGLE,PLEASED,ONE CAN`T BE TOO CAREFUL,4,NO,NO,NO,ACTIVE,182,68,>1K
MALE,55,POST-SECONDARY OR HIGHER,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,NONE,182,76,>1K
FEMALE,53,SECONDARY,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,3,NO,NO,NO,NONE,164,60,>1K
FEMALE,36,POST-SECONDARY OR HIGHER,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,10,YES,NO,NO,PASSIVE,163,85,<=1K
FEMALE,40,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,1,NO,NO,NO,NONE,171,74,<=1K
MALE,52,POST-SECONDARY OR HIGHER,MARRIED,PLEASED,MOST PEOPLE CAN BE TRUSTED,5,YES,YES,NO,ACTIVE,178,82,>1K
FEMALE,23,POST-SECONDARY OR HIGHER,SINGLE,PLEASED,ONE CAN`T BE TOO CAREFUL,6,NO,NO,NO,ACTIVE,164,60,>1K
MALE,36,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,3,YES,NO,NO,NONE,189,92,<=1K
MALE,56,VOCATIONAL/GRAMMAR,SINGLE,MIXED,ONE CAN`T BE TOO CAREFUL,20,NO,NO,NO,NONE,165,85,<=1K
MALE,51,PRIMARY/NO EDUCATION,DIVORCED,MIXED,ONE CAN`T BE TOO CAREFUL,1,YES,YES,YES,NONE,182,100,<=1K
FEMALE,20,VOCATIONAL/GRAMMAR,SINGLE,MIXED,ONE CAN`T BE TOO CAREFUL,4,YES,YES,NO,PASSIVE,150,45,<=1K
FEMALE,64,PRIMARY/NO EDUCATION,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,0,NO,NO,NO,NONE,160,69,<=1K
FEMALE,26,POST-SECONDARY OR HIGHER,SINGLE,DELIGHTED,MOST PEOPLE CAN BE TRUSTED,6,YES,NO,NO,NONE,170,54,>1K
FEMALE,56,SECONDARY,WIDOWED,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,6,NO,YES,NO,NONE,158,73,<=1K
MALE,63,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,NONE,163,72,<=1K
FEMALE,54,VOCATIONAL/GRAMMAR,MARRIED,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,1,YES,NO,NO,NONE,154,45,<=1K
MALE,52,PRIMARY/NO EDUCATION,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,NONE,175,105,>1K
MALE,61,PRIMARY/NO EDUCATION,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,1,NO,NO,NO,NONE,160,80,>1K
FEMALE,53,SECONDARY,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,2,YES,NO,NO,PASSIVE,160,70,>1K
FEMALE,46,SECONDARY,DIVORCED,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,7,NO,NO,YES,NONE,170,54,>1K
FEMALE,69,SECONDARY,WIDOWED,PLEASED,MOST PEOPLE CAN BE TRUSTED,3,NO,NO,NO,NONE,164,58,>1K
FEMALE,52,VOCATIONAL/GRAMMAR,MARRIED,MIXED,IT`S DIFFICULT TO TELL,10,YES,NO,NO,NONE,155,63,<=1K
MALE,17,VOCATIONAL/GRAMMAR,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,ACTIVE,183,70,<=1K
FEMALE,58,PRIMARY/NO EDUCATION,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,4,NO,NO,NO,NONE,161,58,>1K
FEMALE,64,SECONDARY,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,8,NO,NO,NO,PASSIVE,158,58,>1K
MALE,75,SECONDARY,MARRIED,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,4,NO,NO,NO,NONE,181,82,>1K
MALE,23,SECONDARY,SINGLE,PLEASED,MOST PEOPLE CAN BE TRUSTED,6,NO,NO,NO,PASSIVE,170,70,<=1K
FEMALE,74,PRIMARY/NO EDUCATION,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,YES,NONE,164,70,<=1K
FEMALE,77,SECONDARY,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,NONE,154,62,>1K
FEMALE,77,PRIMARY/NO EDUCATION,WIDOWED,MIXED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,NONE,176,94,<=1K
MALE,21,SECONDARY,SINGLE,PLEASED,MOST PEOPLE CAN BE TRUSTED,6,NO,NO,YES,PASSIVE,178,60,<=1K
