MALE,36,SECONDARY,MARRIED,392,MIXED,MOST PEOPLE CAN BE TRUSTED,10,NO,NO,NO,PASSIVE,197,80
MALE,19,PRIMARY/NO EDUCATION,SINGLE,46,PLEASED,ONE CAN`T BE TOO CAREFUL,27,YES,NO,YES,ACTIVE,168,71
FEMALE,57,VOCATIONAL/GRAMMAR,MARRIED,0,MIXED,ONE CAN`T BE TOO CAREFUL,3,NO,NO,NO,ACTIVE,163,80
MALE,40,POST-SECONDARY OR HIGHER,MARRIED,0,PLEASED,ONE CAN`T BE TOO CAREFUL,9,NO,NO,NO,ACTIVE,170,68
FEMALE,20,POST-SECONDARY OR HIGHER,SINGLE,91,PLEASED,IT`S DIFFICULT TO TELL,7,NO,NO,NO,PASSIVE,170,76
FEMALE,75,VOCATIONAL/GRAMMAR,SINGLE,0,DELIGHTED,ONE CAN`T BE TOO CAREFUL,3,YES,NO,NO,ACTIVE,156,67
FEMALE,37,VOCATIONAL/GRAMMAR,MARRIED,2468,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,3,NO,NO,NO,NONE,164,115
MALE,38,VOCATIONAL/GRAMMAR,MARRIED,0,PLEASED,IT`S DIFFICULT TO TELL,8,NO,NO,NO,NONE,167,90
FEMALE,24,VOCATIONAL/GRAMMAR,MARRIED,1815,PLEASED,MOST PEOPLE CAN BE TRUSTED,11,NO,NO,NO,NONE,163,68
FEMALE,41,VOCATIONAL/GRAMMAR,MARRIED,1065,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,6,NO,NO,NO,NONE,151,83
MALE,54,VOCATIONAL/GRAMMAR,WIDOWED,505,DELIGHTED,MOST PEOPLE CAN BE TRUSTED,5,NO,NO,NO,NONE,166,73
MALE,49,VOCATIONAL/GRAMMAR,MARRIED,1253,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,4,NO,YES,NO,NONE,173,37
FEMALE,41,SECONDARY,WIDOWED,0,MIXED,ONE CAN`T BE TOO CAREFUL,4,YES,NO,NO,ACTIVE,167,68
FEMALE,18,SECONDARY,MARRIED,23,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,26,NO,NO,NO,ACTIVE,167,37
FEMALE,75,POST-SECONDARY OR HIGHER,MARRIED,2641,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,NONE,168,55
FEMALE,60,SECONDARY,WIDOWED,5,PLEASED,MOST PEOPLE CAN BE TRUSTED,17,YES,NO,NO,ACTIVE,168,69
MALE,32,POST-SECONDARY OR HIGHER,SINGLE,63,PLEASED,IT`S DIFFICULT TO TELL,7,NO,NO,NO,ACTIVE,174,68
MALE,77,SECONDARY,MARRIED,177,PLEASED,ONE CAN`T BE TOO CAREFUL,5,NO,YES,NO,NONE,176,81
FEMALE,29,VOCATIONAL/GRAMMAR,SINGLE,3525,PLEASED,ONE CAN`T BE TOO CAREFUL,1,NO,NO,NO,PASSIVE,167,59
FEMALE,45,VOCATIONAL/GRAMMAR,MARRIED,1726,MIXED,ONE CAN`T BE TOO CAREFUL,15,NO,NO,NO,NONE,160,68
FEMALE,46,PRIMARY/NO EDUCATION,MARRIED,0,MIXED,ONE CAN`T BE TOO CAREFUL,0,NO,NO,NO,PASSIVE,163,69
FEMALE,68,POST-SECONDARY OR HIGHER,MARRIED,2961,PLEASED,MOST PEOPLE CAN BE TRUSTED,7,NO,NO,NO,NONE,154,79
FEMALE,16,SECONDARY,MARRIED,1667,PLEASED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,NONE,166,72
MALE,63,SECONDARY,MARRIED,467,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,1,NO,NO,NO,ACTIVE,167,59
MALE,37,POST-SECONDARY OR HIGHER,MARRIED,59,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,88,NO,NO,NO,NONE,168,89
FEMALE,70,VOCATIONAL/GRAMMAR,MARRIED,469,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,5,YES,NO,NO,PASSIVE,175,70
MALE,23,VOCATIONAL/GRAMMAR,SINGLE,0,PLEASED,MOST PEOPLE CAN BE TRUSTED,7,NO,YES,YES,ACTIVE,162,71
FEMALE,30,VOCATIONAL/GRAMMAR,MARRIED,280,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,9,NO,NO,NO,NONE,165,59
MALE,58,SECONDARY,MARRIED,0,MIXED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,NONE,169,72
FEMALE,84,VOCATIONAL/GRAMMAR,DIVORCED,1682,PLEASED,ONE CAN`T BE TOO CAREFUL,3,YES,NO,YES,NONE,164,67
FEMALE,59,VOCATIONAL/GRAMMAR,MARRIED,0,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,10,NO,NO,NO,NONE,173,63
MALE,29,VOCATIONAL/GRAMMAR,MARRIED,0,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,5,NO,YES,YES,ACTIVE,164,70
MALE,24,VOCATIONAL/GRAMMAR,MARRIED,1475,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,1,NO,NO,NO,NONE,146,64
MALE,34,POST-SECONDARY OR HIGHER,SINGLE,0,PLEASED,IT`S DIFFICULT TO TELL,0,NO,NO,NO,NONE,148,67
MALE,28,VOCATIONAL/GRAMMAR,MARRIED,1594,DELIGHTED,ONE CAN`T BE TOO CAREFUL,19,YES,YES,YES,PASSIVE,177,59
MALE,28,VOCATIONAL/GRAMMAR,SINGLE,1783,PLEASED,ONE CAN`T BE TOO CAREFUL,7,NO,NO,NO,NONE,172,77
MALE,34,POST-SECONDARY OR HIGHER,SINGLE,16,PLEASED,ONE CAN`T BE TOO CAREFUL,11,NO,NO,NO,PASSIVE,188,61
FEMALE,51,SECONDARY,SINGLE,872,PLEASED,ONE CAN`T BE TOO CAREFUL,3,YES,NO,YES,NONE,152,58
MALE,62,POST-SECONDARY OR HIGHER,MARRIED,1414,MIXED,ONE CAN`T BE TOO CAREFUL,6,NO,YES,YES,PASSIVE,192,59
FEMALE,45,PRIMARY/NO EDUCATION,SINGLE,0,MIXED,IT`S DIFFICULT TO TELL,11,NO,YES,NO,NONE,171,63
MALE,67,VOCATIONAL/GRAMMAR,MARRIED,760,UNHAPPY,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,ACTIVE,184,66
FEMALE,20,VOCATIONAL/GRAMMAR,SINGLE,0,DELIGHTED,MOST PEOPLE CAN BE TRUSTED,11,YES,NO,YES,NONE,174,62
FEMALE,36,POST-SECONDARY OR HIGHER,WIDOWED,0,UNHAPPY,MOST PEOPLE CAN BE TRUSTED,27,NO,NO,NO,NONE,165,39
FEMALE,74,VOCATIONAL/GRAMMAR,MARRIED,0,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,3,NO,NO,NO,NONE,148,69
MALE,80,VOCATIONAL/GRAMMAR,MARRIED,775,PLEASED,ONE CAN`T BE TOO CAREFUL,19,NO,NO,NO,NONE,169,54
FEMALE,77,VOCATIONAL/GRAMMAR,MARRIED,609,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,7,NO,NO,NO,ACTIVE,180,50
MALE,29,POST-SECONDARY OR HIGHER,MARRIED,738,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,NONE,172,69
MALE,53,SECONDARY,MARRIED,19,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,PASSIVE,166,56
MALE,82,POST-SECONDARY OR HIGHER,MARRIED,102,PLEASED,ONE CAN`T BE TOO CAREFUL,5,YES,NO,YES,NONE,169,91
FEMALE,20,POST-SECONDARY OR HIGHER,WIDOWED,865,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,8,NO,NO,NO,NONE,164,73
FEMALE,74,POST-SECONDARY OR HIGHER,MARRIED,17,MIXED,ONE CAN`T BE TOO CAREFUL,0,NO,YES,NO,NONE,165,91
MALE,16,POST-SECONDARY OR HIGHER,SINGLE,1388,DELIGHTED,IT`S DIFFICULT TO TELL,12,NO,NO,NO,ACTIVE,197,66
FEMALE,19,PRIMARY/NO EDUCATION,MARRIED,925,PLEASED,IT`S DIFFICULT TO TELL,16,NO,NO,NO,NONE,166,81
FEMALE,81,VOCATIONAL/GRAMMAR,MARRIED,1454,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,0,NO,NO,NO,NONE,157,79
FEMALE,23,POST-SECONDARY OR HIGHER,MARRIED,1438,PLEASED,ONE CAN`T BE TOO CAREFUL,15,NO,NO,NO,PASSIVE,162,49
FEMALE,27,VOCATIONAL/GRAMMAR,SINGLE,1380,PLEASED,IT`S DIFFICULT TO TELL,9,NO,NO,NO,NONE,184,67
MALE,52,VOCATIONAL/GRAMMAR,MARRIED,1918,PLEASED,ONE CAN`T BE TOO CAREFUL,11,YES,YES,NO,NONE,197,65
MALE,44,VOCATIONAL/GRAMMAR,WIDOWED,1305,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,0,NO,NO,NO,PASSIVE,170,105
FEMALE,55,SECONDARY,MARRIED,99,MIXED,IT`S DIFFICULT TO TELL,11,NO,NO,NO,NONE,157,69
MALE,16,VOCATIONAL/GRAMMAR,MARRIED,0,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,11,NO,NO,NO,NONE,168,37
FEMALE,23,SECONDARY,MARRIED,46,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,19,NO,NO,NO,NONE,161,74
MALE,41,VOCATIONAL/GRAMMAR,MARRIED,2256,PLEASED,IT`S DIFFICULT TO TELL,0,NO,YES,NO,ACTIVE,192,92
FEMALE,37,POST-SECONDARY OR HIGHER,SINGLE,1492,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,3,NO,NO,NO,PASSIVE,172,55
FEMALE,33,PRIMARY/NO EDUCATION,SINGLE,0,MOSTLY DISSATISFIED,ONE CAN`T BE TOO CAREFUL,22,NO,NO,YES,PASSIVE,173,57
FEMALE,24,VOCATIONAL/GRAMMAR,SINGLE,0,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,10,NO,NO,NO,PASSIVE,159,40
FEMALE,19,POST-SECONDARY OR HIGHER,MARRIED,550,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,2,NO,NO,NO,PASSIVE,163,63
FEMALE,68,SECONDARY,SINGLE,138,PLEASED,MOST PEOPLE CAN BE TRUSTED,3,NO,NO,YES,NONE,181,79
FEMALE,72,SECONDARY,SINGLE,42,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,8,NO,NO,NO,PASSIVE,163,40
FEMALE,91,PRIMARY/NO EDUCATION,MARRIED,2690,MIXED,ONE CAN`T BE TOO CAREFUL,2,YES,NO,NO,NONE,185,75
FEMALE,52,POST-SECONDARY OR HIGHER,WIDOWED,1055,MIXED,IT`S DIFFICULT TO TELL,0,YES,NO,NO,NONE,164,63
FEMALE,19,POST-SECONDARY OR HIGHER,MARRIED,0,PLEASED,MOST PEOPLE CAN BE TRUSTED,0,NO,NO,NO,PASSIVE,167,43
MALE,16,POST-SECONDARY OR HIGHER,SINGLE,0,DELIGHTED,IT`S DIFFICULT TO TELL,2,NO,NO,NO,PASSIVE,175,75
FEMALE,50,POST-SECONDARY OR HIGHER,WIDOWED,0,MOSTLY DISSATISFIED,ONE CAN`T BE TOO CAREFUL,7,NO,NO,NO,NONE,157,109
MALE,19,VOCATIONAL/GRAMMAR,MARRIED,78,DELIGHTED,ONE CAN`T BE TOO CAREFUL,10,YES,NO,YES,NONE,185,56
MALE,36,PRIMARY/NO EDUCATION,MARRIED,0,MOSTLY DISSATISFIED,IT`S DIFFICULT TO TELL,8,NO,NO,NO,NONE,162,84
MALE,64,PRIMARY/NO EDUCATION,WIDOWED,890,PLEASED,ONE CAN`T BE TOO CAREFUL,11,NO,NO,NO,NONE,175,74
MALE,16,SECONDARY,WIDOWED,1354,PLEASED,ONE CAN`T BE TOO CAREFUL,4,NO,NO,NO,ACTIVE,164,67
FEMALE,51,PRIMARY/NO EDUCATION,DIVORCED,220,MOSTLY DISSATISFIED,MOST PEOPLE CAN BE TRUSTED,0,NO,NO,NO,NONE,168,49
MALE,16,VOCATIONAL/GRAMMAR,SINGLE,1265,MOSTLY DISSATISFIED,ONE CAN`T BE TOO CAREFUL,9,YES,NO,YES,NONE,181,89
MALE,76,PRIMARY/NO EDUCATION,DIVORCED,470,MIXED,ONE CAN`T BE TOO CAREFUL,0,NO,NO,NO,NONE,169,88
FEMALE,51,SECONDARY,SINGLE,2873,PLEASED,MOST PEOPLE CAN BE TRUSTED,6,NO,NO,YES,ACTIVE,168,50
MALE,64,PRIMARY/NO EDUCATION,SINGLE,145,MIXED,MOST PEOPLE CAN BE TRUSTED,1,NO,YES,NO,NONE,163,46
MALE,24,VOCATIONAL/GRAMMAR,MARRIED,939,MIXED,IT`S DIFFICULT TO TELL,8,NO,NO,NO,NONE,172,75
FEMALE,18,POST-SECONDARY OR HIGHER,MARRIED,0,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,11,NO,NO,NO,NONE,156,75
MALE,59,VOCATIONAL/GRAMMAR,MARRIED,0,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,20,NO,NO,NO,NONE,161,64
FEMALE,63,PRIMARY/NO EDUCATION,MARRIED,0,MOSTLY DISSATISFIED,ONE CAN`T BE TOO CAREFUL,4,YES,YES,NO,NONE,158,99
FEMALE,16,POST-SECONDARY OR HIGHER,SINGLE,0,PLEASED,ONE CAN`T BE TOO CAREFUL,6,NO,NO,NO,PASSIVE,167,44
MALE,52,VOCATIONAL/GRAMMAR,MARRIED,942,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,6,YES,YES,NO,PASSIVE,166,101
FEMALE,95,POST-SECONDARY OR HIGHER,MARRIED,0,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,1,NO,NO,NO,NONE,172,59
MALE,47,POST-SECONDARY OR HIGHER,MARRIED,162,PLEASED,ONE CAN`T BE TOO CAREFUL,1,NO,NO,NO,PASSIVE,161,67
FEMALE,20,POST-SECONDARY OR HIGHER,SINGLE,14,DELIGHTED,ONE CAN`T BE TOO CAREFUL,28,NO,NO,NO,NONE,163,47
MALE,16,VOCATIONAL/GRAMMAR,MARRIED,0,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,1,NO,YES,YES,NONE,170,88
MALE,86,VOCATIONAL/GRAMMAR,MARRIED,0,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,4,NO,NO,NO,PASSIVE,166,83
MALE,30,PRIMARY/NO EDUCATION,WIDOWED,560,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,8,YES,NO,NO,NONE,164,102
MALE,44,SECONDARY,MARRIED,0,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,4,NO,NO,NO,NONE,162,71
FEMALE,75,VOCATIONAL/GRAMMAR,SINGLE,0,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,0,NO,NO,NO,ACTIVE,164,89
FEMALE,16,VOCATIONAL/GRAMMAR,MARRIED,25,PLEASED,MOST PEOPLE CAN BE TRUSTED,0,NO,NO,NO,PASSIVE,149,75
FEMALE,62,SECONDARY,SINGLE,417,PLEASED,ONE CAN`T BE TOO CAREFUL,9,NO,NO,NO,ACTIVE,142,55
MALE,59,VOCATIONAL/GRAMMAR,MARRIED,0,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,7,NO,NO,NO,NONE,183,78
FEMALE,29,SECONDARY,WIDOWED,2357,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,11,NO,NO,NO,NONE,167,49
FEMALE,29,POST-SECONDARY OR HIGHER,MARRIED,851,MIXED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,NONE,175,100
MALE,24,POST-SECONDARY OR HIGHER,MARRIED,0,MIXED,MOST PEOPLE CAN BE TRUSTED,4,NO,NO,YES,NONE,188,79
FEMALE,24,POST-SECONDARY OR HIGHER,SINGLE,1206,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,9,NO,NO,NO,NONE,174,65
MALE,16,SECONDARY,SINGLE,0,PLEASED,ONE CAN`T BE TOO CAREFUL,4,NO,NO,YES,ACTIVE,165,91
FEMALE,40,PRIMARY/NO EDUCATION,MARRIED,0,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,0,NO,NO,NO,NONE,155,71
MALE,16,VOCATIONAL/GRAMMAR,SINGLE,13,PLEASED,MOST PEOPLE CAN BE TRUSTED,5,NO,NO,YES,ACTIVE,163,54
MALE,69,POST-SECONDARY OR HIGHER,SINGLE,0,PLEASED,MOST PEOPLE CAN BE TRUSTED,1,NO,NO,NO,PASSIVE,186,48
MALE,94,PRIMARY/NO EDUCATION,MARRIED,274,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,17,YES,NO,NO,NONE,167,68
FEMALE,64,POST-SECONDARY OR HIGHER,MARRIED,19,MIXED,ONE CAN`T BE TOO CAREFUL,0,NO,NO,NO,NONE,159,92
MALE,66,VOCATIONAL/GRAMMAR,WIDOWED,1575,PLEASED,ONE CAN`T BE TOO CAREFUL,0,NO,YES,YES,NONE,168,65
MALE,54,POST-SECONDARY OR HIGHER,MARRIED,428,MIXED,ONE CAN`T BE TOO CAREFUL,2,YES,YES,NO,NONE,176,88
MALE,77,PRIMARY/NO EDUCATION,MARRIED,707,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,0,NO,NO,NO,NONE,161,83
FEMALE,62,PRIMARY/NO EDUCATION,MARRIED,235,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,4,NO,NO,NO,NONE,168,44
FEMALE,49,SECONDARY,MARRIED,1321,PLEASED,IT`S DIFFICULT TO TELL,6,NO,NO,NO,ACTIVE,165,47
MALE,38,SECONDARY,SINGLE,72,PLEASED,IT`S DIFFICULT TO TELL,9,NO,YES,NO,PASSIVE,172,88
MALE,16,POST-SECONDARY OR HIGHER,MARRIED,5,MIXED,ONE CAN`T BE TOO CAREFUL,7,NO,NO,NO,NONE,157,84
FEMALE,17,PRIMARY/NO EDUCATION,MARRIED,0,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,10,NO,NO,NO,ACTIVE,164,65
MALE,16,POST-SECONDARY OR HIGHER,SINGLE,1363,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,4,NO,YES,YES,ACTIVE,173,55
MALE,19,POST-SECONDARY OR HIGHER,DIVORCED,890,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,7,NO,NO,NO,NONE,184,79
MALE,56,VOCATIONAL/GRAMMAR,MARRIED,0,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,1,YES,YES,NO,NONE,162,83
FEMALE,63,VOCATIONAL/GRAMMAR,WIDOWED,3972,PLEASED,ONE CAN`T BE TOO CAREFUL,10,YES,NO,YES,NONE,174,88
MALE,20,POST-SECONDARY OR HIGHER,MARRIED,0,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,0,NO,NO,NO,PASSIVE,175,103
MALE,74,VOCATIONAL/GRAMMAR,MARRIED,0,PLEASED,ONE CAN`T BE TOO CAREFUL,0,YES,YES,NO,ACTIVE,175,73
FEMALE,39,PRIMARY/NO EDUCATION,MARRIED,0,MIXED,ONE CAN`T BE TOO CAREFUL,5,YES,NO,NO,NONE,169,90
MALE,16,SECONDARY,MARRIED,17,PLEASED,MOST PEOPLE CAN BE TRUSTED,8,YES,YES,NO,NONE,182,53
FEMALE,29,VOCATIONAL/GRAMMAR,MARRIED,255,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,1,NO,NO,NO,NONE,156,73
FEMALE,16,VOCATIONAL/GRAMMAR,MARRIED,1024,MIXED,MOST PEOPLE CAN BE TRUSTED,99,NO,NO,NO,ACTIVE,171,73
MALE,66,POST-SECONDARY OR HIGHER,MARRIED,944,PLEASED,MOST PEOPLE CAN BE TRUSTED,7,NO,NO,NO,PASSIVE,172,60
MALE,16,VOCATIONAL/GRAMMAR,SINGLE,28,PLEASED,ONE CAN`T BE TOO CAREFUL,6,NO,NO,NO,ACTIVE,174,37
FEMALE,21,VOCATIONAL/GRAMMAR,MARRIED,0,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,11,NO,NO,NO,NONE,165,79
FEMALE,30,POST-SECONDARY OR HIGHER,SINGLE,0,PLEASED,MOST PEOPLE CAN BE TRUSTED,4,NO,NO,NO,NONE,163,74
FEMALE,29,SECONDARY,SINGLE,915,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,7,NO,NO,NO,NONE,172,70
MALE,42,VOCATIONAL/GRAMMAR,MARRIED,1279,DELIGHTED,ONE CAN`T BE TOO CAREFUL,0,NO,YES,NO,NONE,168,86
FEMALE,16,VOCATIONAL/GRAMMAR,MARRIED,0,PLEASED,MOST PEOPLE CAN BE TRUSTED,0,NO,NO,NO,PASSIVE,169,69
FEMALE,25,PRIMARY/NO EDUCATION,MARRIED,940,MIXED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,NONE,166,80
MALE,20,SECONDARY,MARRIED,0,PLEASED,IT`S DIFFICULT TO TELL,0,NO,NO,YES,ACTIVE,176,76
MALE,16,POST-SECONDARY OR HIGHER,SINGLE,0,PLEASED,MOST PEOPLE CAN BE TRUSTED,6,NO,NO,YES,ACTIVE,170,73
FEMALE,16,SECONDARY,SINGLE,0,DELIGHTED,IT`S DIFFICULT TO TELL,3,NO,NO,YES,ACTIVE,169,67
FEMALE,22,VOCATIONAL/GRAMMAR,DIVORCED,2418,MOSTLY DISSATISFIED,IT`S DIFFICULT TO TELL,3,NO,NO,YES,NONE,167,62
FEMALE,47,VOCATIONAL/GRAMMAR,SINGLE,971,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,7,NO,NO,NO,PASSIVE,166,58
MALE,39,POST-SECONDARY OR HIGHER,MARRIED,798,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,99,NO,NO,NO,NONE,180,57
FEMALE,35,PRIMARY/NO EDUCATION,MARRIED,1006,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,2,NO,NO,NO,NONE,170,74
FEMALE,19,VOCATIONAL/GRAMMAR,MARRIED,0,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,6,NO,NO,NO,NONE,153,46
FEMALE,16,VOCATIONAL/GRAMMAR,SINGLE,3539,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,4,NO,NO,YES,PASSIVE,161,81
MALE,46,VOCATIONAL/GRAMMAR,MARRIED,2775,PLEASED,ONE CAN`T BE TOO CAREFUL,4,NO,NO,YES,ACTIVE,178,94
FEMALE,16,POST-SECONDARY OR HIGHER,SINGLE,13,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,1,NO,NO,NO,ACTIVE,164,57
MALE,48,PRIMARY/NO EDUCATION,SINGLE,1094,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,4,NO,NO,NO,PASSIVE,173,48
MALE,30,VOCATIONAL/GRAMMAR,SINGLE,840,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,1,NO,NO,NO,NONE,159,63
MALE,26,VOCATIONAL/GRAMMAR,SINGLE,188,PLEASED,ONE CAN`T BE TOO CAREFUL,6,NO,YES,YES,ACTIVE,194,89
MALE,38,VOCATIONAL/GRAMMAR,SINGLE,1292,DELIGHTED,IT`S DIFFICULT TO TELL,6,YES,YES,NO,PASSIVE,163,75
FEMALE,21,VOCATIONAL/GRAMMAR,WIDOWED,1178,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,6,NO,NO,NO,NONE,165,57
FEMALE,51,POST-SECONDARY OR HIGHER,SINGLE,101,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,6,NO,NO,NO,PASSIVE,167,82
MALE,19,VOCATIONAL/GRAMMAR,MARRIED,50,PLEASED,IT`S DIFFICULT TO TELL,6,NO,YES,YES,NONE,181,82
FEMALE,47,VOCATIONAL/GRAMMAR,MARRIED,35,PLEASED,IT`S DIFFICULT TO TELL,0,NO,NO,NO,NONE,177,64
MALE,16,VOCATIONAL/GRAMMAR,MARRIED,0,TERRIBLE,ONE CAN`T BE TOO CAREFUL,11,YES,NO,NO,PASSIVE,169,69
FEMALE,61,VOCATIONAL/GRAMMAR,SINGLE,896,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,8,NO,NO,NO,NONE,175,43
FEMALE,49,PRIMARY/NO EDUCATION,MARRIED,2115,DELIGHTED,IT`S DIFFICULT TO TELL,3,NO,NO,NO,NONE,166,64
MALE,73,PRIMARY/NO EDUCATION,WIDOWED,0,MIXED,IT`S DIFFICULT TO TELL,9,NO,NO,NO,NONE,182,86
FEMALE,36,VOCATIONAL/GRAMMAR,MARRIED,476,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,11,NO,NO,NO,NONE,186,53
FEMALE,59,VOCATIONAL/GRAMMAR,MARRIED,126,PLEASED,ONE CAN`T BE TOO CAREFUL,1,NO,NO,NO,NONE,166,77
MALE,42,POST-SECONDARY OR HIGHER,MARRIED,3144,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,53,NO,NO,NO,NONE,166,73
MALE,18,POST-SECONDARY OR HIGHER,WIDOWED,0,MOSTLY DISSATISFIED,IT`S DIFFICULT TO TELL,4,NO,NO,NO,PASSIVE,154,79
FEMALE,16,VOCATIONAL/GRAMMAR,MARRIED,490,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,4,NO,NO,NO,PASSIVE,177,108
FEMALE,25,VOCATIONAL/GRAMMAR,SINGLE,20,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,9,NO,NO,NO,NONE,177,84
FEMALE,53,VOCATIONAL/GRAMMAR,SINGLE,0,MIXED,ONE CAN`T BE TOO CAREFUL,22,NO,NO,NO,NONE,162,56
FEMALE,35,VOCATIONAL/GRAMMAR,MARRIED,1137,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,2,NO,NO,NO,PASSIVE,173,37
FEMALE,16,PRIMARY/NO EDUCATION,SINGLE,176,MOSTLY DISSATISFIED,ONE CAN`T BE TOO CAREFUL,19,NO,NO,NO,NONE,182,49
MALE,51,PRIMARY/NO EDUCATION,WIDOWED,1871,MOSTLY DISSATISFIED,IT`S DIFFICULT TO TELL,6,NO,NO,NO,ACTIVE,178,39
MALE,69,VOCATIONAL/GRAMMAR,WIDOWED,941,MIXED,ONE CAN`T BE TOO CAREFUL,12,NO,YES,YES,ACTIVE,188,94
FEMALE,37,POST-SECONDARY OR HIGHER,WIDOWED,1078,MIXED,ONE CAN`T BE TOO CAREFUL,4,NO,NO,NO,NONE,172,63
FEMALE,57,POST-SECONDARY OR HIGHER,WIDOWED,1528,PLEASED,ONE CAN`T BE TOO CAREFUL,5,NO,NO,NO,NONE,170,86
MALE,38,VOCATIONAL/GRAMMAR,MARRIED,5738,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,15,NO,NO,NO,NONE,165,67
FEMALE,61,PRIMARY/NO EDUCATION,MARRIED,1004,UNHAPPY,ONE CAN`T BE TOO CAREFUL,24,NO,NO,NO,NONE,167,74
FEMALE,28,SECONDARY,DIVORCED,0,MIXED,MOST PEOPLE CAN BE TRUSTED,3,NO,NO,NO,ACTIVE,169,38
FEMALE,34,PRIMARY/NO EDUCATION,WIDOWED,0,MIXED,ONE CAN`T BE TOO CAREFUL,8,NO,NO,NO,NONE,166,62
